ID tau tau_16 tau_84 age age_16 age_84 EBVgal EBVgal_16 EBVgal_84 Tdust Tdust_16 Tdust_84 fracPAH fracPAH_16 fracPAH_84 Nh Nh_16 Nh_84 EBVbbb EBVbbb_16 EBVbbb_84 GA GA_16 GA_84 SB SB_16 SB_84 TO TO_16 TO_84 BB BB_16 BB_84 Mstar Mstar_16 Mstar_84 SFR_opt SFR_opt_16 SFR_opt_84 LIR(8-1000) LIR(8-1000)_16 LIR(8-1000)_84 Lbb(0.1-1) Lbb(0.1-1)_16 Lbb(0.1-1)_84 Lbbdered(0.1-1) Lbbdered(0.1-1)_16 Lbbdered(0.1-1)_84 Lga(5-15) Lga(5-15)_16 Lga(5-15)_84 Ltor(5-15) Ltor(5-15)_16 Ltor(5-15)_84 Lsb(5-15) Lsb(5-15)_16 Lsb(5-15)_84 SFR_IR SFR_IR_16 SFR_IR_84 -ln_likelihood -ln_likelihood_16 -ln_likelihood_84 AGNfrac AGNfrac_err
8.850000000000000000e+01 1.328999999999999959e+00 9.509999999999999565e-01 2.290299999999999780e+00 5.528248967514699936e+09 5.405732574966500282e+09 7.895316947677000046e+09 5.020000000000000157e-02 1.280000000000000061e-02 1.426999999999999935e-01 3.376659999999999684e+01 3.246929999999999694e+01 3.483209999999999695e+01 6.499999999999999702e-03 4.300000000000000003e-03 8.699999999999999400e-03 2.309880000000000067e+01 2.205150000000000077e+01 2.397800000000000153e+01 2.571999999999999842e-01 1.983999999999999930e-01 3.976999999999999980e-01 4.598300000000000054e+00 4.538199999999999790e+00 4.651399999999999757e+00 1.026929999999999943e+01 1.018870000000000076e+01 1.036730000000000018e+01 -4.385100000000000442e+00 -8.186799999999999855e+00 -1.527700000000000058e+00 6.897999999999999687e-01 5.218000000000000416e-01 9.383000000000000229e-01 1.334750216580952911e+11 1.175980174065847168e+11 1.500375624939593506e+11 5.231999999999999984e-01 4.657000000000000028e-01 2.213000000000000078e+00 1.414490386023307272e+46 1.318863958026104356e+46 1.462177174456715386e+46 1.288842949160216883e+44 9.166425224195650420e+43 1.401522260215602233e+44 6.443176080479023291e+44 3.850348146786178489e+44 7.232692477768450292e+44 6.759273194551482758e+42 6.013121787899332078e+42 7.066429004252130356e+42 5.392622258915704646e+38 1.740203348538838712e+36 2.084970910123706170e+41 7.906786279998310525e+44 7.287859643647195931e+44 8.840971692004962376e+44 5.488487999999999829e+02 5.117320000000000277e+02 5.673387000000000171e+02 -2.557829999999999870e+01 -2.794989999999999952e+01 -2.391659999999999897e+01 6.820240727461096336e-05 3.988226506513969211e-04
8.909999999999999432e+01 7.713000000000000078e+00 5.822799999999999976e+00 9.402699999999999392e+00 4.997706621015299797e+09 4.850854273608200073e+09 4.997713390254099846e+09 2.958000000000000074e-01 2.765000000000000235e-01 3.173000000000000265e-01 1.484379999999999988e+01 1.448450000000000060e+01 1.545059999999999967e+01 8.200000000000000691e-03 4.400000000000000265e-03 1.370000000000000037e-02 2.288530000000000086e+01 2.196699999999999875e+01 2.399070000000000036e+01 4.031000000000000139e-01 1.181999999999999995e-01 7.745999999999999552e-01 4.455099999999999838e+00 4.428200000000000358e+00 4.476300000000000168e+00 1.161630000000000074e+01 1.152779999999999916e+01 1.167379999999999995e+01 -6.261899999999999800e+00 -8.728999999999999204e+00 -2.871500000000000163e+00 -5.830199999999999605e+00 -1.212959999999999994e+01 -8.016999999999999682e-01 9.223590216882459641e+09 8.693606925094154358e+09 9.667184338344554901e+09 3.245000000000000107e+00 2.528399999999999981e+00 3.396700000000000053e+00 3.275668919368498016e+44 3.190803060951434277e+44 3.363566357483632446e+44 7.923188713126873120e+35 1.358000719363213531e+30 3.310548845016193839e+39 4.593037592608199316e+36 1.408315632366534106e+31 7.171334826577253451e+39 1.104587183988626714e+42 1.063898018446976976e+42 1.142089135016053008e+42 1.118149824584211741e+37 1.360817858362457603e+35 3.191537855100745205e+39 1.706868249915660400e+43 1.501758158541265843e+43 1.905022019927706893e+43 1.270989999999999931e+01 1.238049999999999962e+01 1.305070000000000086e+01 -2.824680000000000035e+01 -3.045120000000000005e+01 -2.695349999999999824e+01 6.550881077978976564e-05 3.296914832730324439e-04
9.109999999999999432e+01 4.798099999999999810e+00 2.112600000000000033e+00 8.331400000000000361e+00 4.999997150332200050e+09 4.954653117529100418e+09 5.005054276997699738e+09 3.216999999999999860e-01 9.710000000000000575e-02 6.336000000000000520e-01 1.643949999999999889e+01 1.472330000000000005e+01 2.015680000000000049e+01 1.949999999999999997e-02 6.799999999999999621e-03 4.150000000000000216e-02 2.310379999999999967e+01 2.198629999999999995e+01 2.410979999999999990e+01 5.361000000000000210e-01 1.719999999999999862e-01 8.417999999999999927e-01 3.486200000000000188e+00 3.325699999999999878e+00 3.617500000000000160e+00 1.036359999999999992e+01 9.957100000000000506e+00 1.063080000000000069e+01 -4.799699999999999633e+00 -8.332200000000000273e+00 -2.335799999999999876e+00 -4.075300000000000367e+00 -1.184900000000000020e+01 3.876999999999999891e-01 3.379870028619891405e+08 2.264122914000662565e+08 4.680583528968194127e+08 8.379999999999999949e-02 3.320000000000000034e-02 1.078999999999999959e-01 1.270866699392826305e+43 1.127197456175509464e+43 1.424951228188801800e+43 2.655828334546669740e+35 1.639079429822945021e+29 6.478880952687833466e+40 2.175704950925804417e+36 3.511559245162912214e+30 9.772372209558151151e+41 4.929467413122040750e+40 3.338873767251244525e+40 5.676753024298240774e+40 3.627438014764605470e+37 1.097741290273717412e+33 6.035315805032646163e+40 8.816576902621976850e+41 7.659492583728876452e+41 1.464535825950260707e+42 4.933000000000000163e-01 4.375000000000000000e-01 5.528999999999999471e-01 -2.072180000000000177e+01 -2.235180000000000078e+01 -1.967279999999999873e+01 4.114169043037576960e-03 3.668505416805679931e-02
9.220000000000000284e+01 4.732899999999999885e+00 1.835199999999999942e+00 8.321799999999999642e+00 5.034304616151900291e+09 5.010378761361900330e+09 5.089854425247500420e+09 6.340999999999999970e-01 2.167999999999999927e-01 8.757000000000000339e-01 1.478079999999999927e+01 1.440409999999999968e+01 1.568050000000000033e+01 3.549999999999999684e-02 1.400000000000000029e-02 5.330000000000000016e-02 2.309540000000000148e+01 2.196709999999999852e+01 2.414420000000000144e+01 1.005999999999999950e-01 8.250000000000000389e-02 1.179000000000000048e-01 3.134199999999999875e+00 2.319300000000000139e+00 3.454600000000000115e+00 1.125079999999999991e+01 1.105160000000000053e+01 1.136090000000000089e+01 -4.492700000000000138e+00 -8.512299999999999756e+00 1.095000000000000001e-01 5.248000000000000442e-01 5.009000000000000119e-01 5.451000000000000290e-01 3.052811577162669659e+09 5.878953159960752726e+08 6.556921737208490372e+09 3.609999999999999876e-01 2.680000000000000090e-02 8.231000000000000538e-01 1.037767343070859293e+45 9.620552191862070907e+44 1.154781984689458243e+45 1.283216691257028259e+44 1.248532926159502395e+44 1.344311766671313531e+44 2.615170448137978324e+44 2.543899793129819083e+44 2.739050251286885688e+44 1.438467320778917195e+41 4.481258533251577725e+40 3.539158395669524737e+41 1.873699754989658941e+36 3.985657723133980913e+33 3.195950174814785453e+42 1.301068013632850755e+44 7.961593504173249103e+43 1.408964335040630791e+44 4.026189999999999714e+01 3.733089999999999975e+01 4.494890000000000185e+01 -1.959130000000000038e+01 -2.207290000000000063e+01 -1.813050000000000139e+01 1.440124350435989892e-06 1.476875754637863718e-05
9.309999999999999432e+01 5.532000000000000028e+00 2.209700000000000220e+00 8.487800000000000011e+00 4.983303034449899673e+09 4.835289948875599861e+09 5.327384083452699661e+09 5.050000000000000044e-01 1.822000000000000008e-01 7.705999999999999517e-01 2.205130000000000123e+01 1.717340000000000089e+01 2.822540000000000049e+01 3.180000000000000188e-02 1.110000000000000049e-02 5.149999999999999717e-02 2.289809999999999945e+01 2.198499999999999943e+01 2.395880000000000010e+01 5.164999999999999591e-01 1.600999999999999923e-01 8.218999999999999639e-01 4.299599999999999866e+00 4.097100000000000186e+00 4.468300000000000161e+00 1.086260000000000048e+01 1.045720000000000027e+01 1.122770000000000046e+01 -4.050399999999999778e+00 -8.051899999999999835e+00 -6.946999999999999842e-01 -6.908299999999999663e+00 -1.226079999999999970e+01 -9.116999999999999549e-01 6.668067692136219025e+10 4.372199799574562836e+10 9.842377087791159058e+10 1.673939999999999984e+01 8.430400000000000560e+00 2.672869999999999990e+01 6.435762368376397788e+45 3.687228058871198047e+45 1.139987265569973906e+46 2.491724371253916684e+33 1.425935889676567786e+29 2.096042093194863125e+40 1.014845662818093677e+34 7.466206543779430829e+29 2.759306855817528839e+41 7.226033988634124351e+42 4.345102241715696386e+42 1.017888013015421810e+43 5.687219626948177496e+38 8.629785477669701704e+35 7.620790100254083627e+42 6.238784722719944272e+44 2.422144228575120722e+44 1.251987520624881236e+45 2.502938000000000045e+02 1.441834000000000060e+02 4.461059000000000196e+02 -1.200050000000000061e+01 -1.428730000000000011e+01 -1.101999999999999957e+01 9.115901085388864204e-05 7.328216512899382497e-04
9.409999999999999432e+01 5.950199999999999712e+00 4.197099999999999831e+00 8.558899999999999508e+00 8.258959131438500404e+09 8.258244888604000092e+09 8.744045063158800125e+09 1.822000000000000008e-01 1.348000000000000032e-01 2.177000000000000046e-01 3.045599999999999952e+01 2.904570000000000007e+01 3.202009999999999934e+01 5.550000000000000072e-02 4.929999999999999660e-02 5.890000000000000097e-02 2.316209999999999880e+01 2.206540000000000035e+01 2.403699999999999903e+01 4.946999999999999731e-01 1.482999999999999874e-01 8.188999999999999613e-01 4.530999999999999694e+00 4.493199999999999861e+00 4.576100000000000279e+00 1.031939999999999991e+01 1.019689999999999941e+01 1.042370000000000019e+01 -3.727799999999999780e+00 -8.048299999999999343e+00 -5.167000000000000481e-01 -7.575700000000000323e+00 -1.222119999999999962e+01 -1.865599999999999925e+00 1.705296889909587402e+11 1.609533424777461548e+11 1.891907940585476990e+11 1.086309999999999931e+01 9.810399999999999565e+00 1.600349999999999895e+01 1.247383514242933002e+46 1.167884783489635699e+46 1.314316620785687828e+46 1.807590291142174454e+39 1.502795894706126165e+36 2.575134990410324806e+42 6.340156819565881962e+39 8.070491789118663647e+36 2.351797909558375711e+43 9.758880500302965244e+42 8.635748781703864165e+42 1.074484116644551231e+43 1.173275494719559434e+41 6.686517721976428712e+38 2.287704887407377306e+42 1.885818969490409396e+45 1.819281905238556880e+45 2.043148814517158753e+45 4.839773999999999887e+02 4.532799999999999727e+02 5.099793999999999983e+02 -1.378880000000000017e+01 -1.599130000000000074e+01 -1.231290000000000084e+01 6.221183062021255240e-03 2.531435891153563725e-02
9.809999999999999432e+01 1.141399999999999970e+00 7.794999999999999707e-01 1.691999999999999948e+00 4.975552390666099548e+09 4.882042466220899582e+09 4.976195452785099983e+09 4.751000000000000223e-01 4.338000000000000189e-01 5.234999999999999654e-01 2.700590000000000046e+01 2.616509999999999891e+01 2.777890000000000015e+01 3.200000000000000153e-03 2.700000000000000143e-03 3.700000000000000164e-03 2.271900000000000119e+01 2.184380000000000166e+01 2.391499999999999915e+01 5.433000000000000052e-01 1.643999999999999906e-01 8.389999999999999680e-01 5.119799999999999685e+00 5.070400000000000240e+00 5.155999999999999694e+00 1.113010000000000055e+01 1.106520000000000081e+01 1.118820000000000014e+01 -6.370099999999999874e+00 -8.867800000000000793e+00 -2.502699999999999925e+00 -6.919100000000000250e+00 -1.221870000000000012e+01 -2.205299999999999816e+00 1.744616598133013306e+11 1.573258185446466675e+11 1.853531623414814453e+11 6.503700000000000259e+00 2.556700000000000195e+00 7.607800000000000118e+00 1.108664138979961793e+46 1.065859597147261527e+46 1.189871329160035367e+46 1.135795124227078621e+33 1.710409106002734923e+28 1.798042695177449730e+38 1.321295634186581957e+34 1.274089685919111104e+29 3.522086356184656649e+39 1.458814260275353313e+43 1.374674890449249548e+43 1.737000726137386030e+43 7.998342550070259283e+38 4.165815197379632486e+34 1.495202450017060924e+40 5.026897153690708484e+44 4.973933791067748550e+44 5.386417345623495156e+44 4.301684000000000196e+02 4.137031999999999812e+02 4.616551999999999794e+02 -5.396329999999999671e+01 -5.711269999999999669e+01 -5.254979999999999762e+01 1.591106716392913967e-04 1.017599297569150851e-03
9.909999999999999432e+01 4.621900000000000119e+00 2.032000000000000028e+00 8.314399999999999125e+00 4.999972767745800018e+09 4.999209938740599632e+09 5.000631670864899635e+09 4.959999999999999964e-01 1.396999999999999909e-01 8.236999999999999877e-01 1.636809999999999832e+01 1.472659999999999947e+01 2.782550000000000168e+01 2.790000000000000119e-02 9.299999999999999239e-03 5.070000000000000201e-02 2.297050000000000125e+01 2.193120000000000047e+01 2.401279999999999859e+01 4.475000000000000089e-01 1.233000000000000068e-01 7.980000000000000426e-01 2.968999999999999861e+00 7.567000000000000393e-01 5.965099999999999625e+00 1.044490000000000052e+01 8.113599999999999923e+00 1.087880000000000003e+01 -5.041500000000000092e+00 -8.147600000000000620e+00 -1.405999999999999917e+00 -6.812599999999999767e+00 -1.208559999999999945e+01 1.402300000000000102e+00 1.324341535194664240e+09 3.977406691050278395e+07 1.086675811164423096e+12 3.054000000000000048e-01 7.300000000000000065e-03 2.991804000000000201e+02 1.168691808421928880e+45 7.533555637337216790e+42 1.431858163786486468e+45 1.655007628769996282e+35 1.605092258096893041e+31 4.961351535855682737e+43 1.819281905238557084e+36 9.826525828295316553e+31 7.819878403894969045e+44 6.443176080479023291e+43 1.375624810275309027e+40 7.974436424126779877e+45 9.977000638225586862e+39 8.845044047552618162e+34 1.380384264602886626e+43 9.185440747246802457e+43 6.916716892895646712e+41 1.645508007373545655e+44 4.535070000000000334e+01 8.217999999999999750e-01 5.556089999999999662e+01 -1.524610000000000021e+01 -1.786280000000000001e+01 -1.391810000000000080e+01 1.086057528763652996e-02 1.066570941187854199e-01
1.010999999999999943e+02 4.271300000000000097e+00 1.756099999999999994e+00 8.124700000000000699e+00 5.847999927226200104e+09 4.788745828148300171e+09 7.373084900995200157e+09 5.770999999999999464e-01 4.444000000000000172e-01 7.506000000000000449e-01 3.298389999999999844e+01 3.139750000000000085e+01 3.457770000000000010e+01 3.180000000000000188e-02 1.110000000000000049e-02 5.160000000000000003e-02 2.307460000000000022e+01 2.203650000000000020e+01 2.400390000000000157e+01 1.529000000000000081e-01 4.730000000000000177e-02 2.881000000000000227e-01 4.605299999999999727e+00 4.480699999999999683e+00 4.731200000000000294e+00 1.016130000000000067e+01 1.004049999999999976e+01 1.028389999999999915e+01 -5.348799999999999777e+00 -8.554000000000000270e+00 -1.163300000000000001e+00 6.142999999999999572e-01 3.821999999999999842e-01 8.604000000000000536e-01 1.837384295283451538e+11 1.431858163786480408e+11 2.426610095082414246e+11 2.702080000000000126e+01 8.779899999999999594e+00 3.685920000000000130e+01 1.433177561403555979e+46 1.289436619959866416e+46 1.494514042366464787e+46 2.424376133525070562e+44 2.146347317723971524e+44 2.713313652150712125e+44 5.915616341754718409e+44 4.596211446659992784e+44 1.093704502507953089e+45 1.679577313988088345e+43 1.631548543915215788e+43 1.829784734295411889e+43 9.074025596228667377e+38 6.613022494817658654e+35 1.480812255267499478e+40 1.453115047289395296e+45 9.111712330429230116e+44 1.647782931798753887e+45 5.560647000000000162e+02 5.003421999999999912e+02 5.799048000000000229e+02 -9.912399999999999878e+00 -1.195279999999999987e+01 -8.560200000000000031e+00 6.244529603387546219e-05 3.132872739246758947e-04
1.020999999999999943e+02 4.945599999999999774e+00 2.646500000000000075e+00 8.225300000000000722e+00 9.217632801427799225e+09 5.925733165827199936e+09 9.220870598044900894e+09 2.550999999999999934e-01 1.439000000000000001e-01 3.439999999999999725e-01 2.652949999999999875e+01 2.515050000000000097e+01 2.820139999999999958e+01 3.570000000000000256e-02 3.009999999999999828e-02 4.150000000000000216e-02 2.286809999999999832e+01 2.194940000000000069e+01 2.396219999999999928e+01 8.954999999999999627e-01 8.078999999999999515e-01 9.365999999999999881e-01 4.693500000000000227e+00 4.307900000000000063e+00 4.938799999999999635e+00 1.057130000000000081e+01 1.045870000000000033e+01 1.067750000000000021e+01 -5.092600000000000016e+00 -8.301800000000000068e+00 -1.439100000000000046e+00 2.147499999999999964e+00 2.012599999999999945e+00 2.240000000000000213e+00 1.644371723214928894e+11 8.464474480977000427e+10 2.873425886674865723e+11 1.003320000000000078e+01 3.592400000000000038e+00 1.991969999999999885e+01 7.888601176185516523e+45 7.105587633694698368e+45 8.064918815950929565e+45 6.269024974761601314e+44 5.739842822249383242e+44 7.061549373585075938e+44 1.461503972006162948e+46 1.283807770472473505e+46 1.666863358887741458e+46 1.214786620471218357e+43 9.956346443087928947e+42 1.579428607738566585e+43 4.780793661491156507e+38 1.743813357465846585e+35 1.215066367633420557e+42 8.288959162731092841e+44 7.928663748785485143e+44 9.523574861919190337e+44 3.061225999999999772e+02 2.756938000000000102e+02 3.129524000000000115e+02 -1.772779999999999845e+01 -2.000209999999999866e+01 -1.612750000000000128e+01 5.767661307328835846e-05 4.544304852584789864e-04
1.032000000000000028e+02 4.865499999999999936e+00 3.394200000000000106e+00 7.869200000000000195e+00 5.404910857977899551e+09 5.404704652265000343e+09 5.405778184645199776e+09 3.993999999999999773e-01 3.585999999999999743e-01 4.371999999999999775e-01 1.839730000000000132e+01 1.731530000000000058e+01 1.916430000000000078e+01 4.199999999999999740e-03 2.899999999999999800e-03 7.900000000000000772e-03 2.324099999999999966e+01 2.207979999999999876e+01 2.401239999999999952e+01 5.786000000000000032e-01 1.894000000000000128e-01 8.135000000000000009e-01 4.845799999999999663e+00 4.818599999999999994e+00 4.884400000000000297e+00 1.129770000000000074e+01 1.121799999999999997e+01 1.139400000000000013e+01 -4.621400000000000396e+00 -8.379400000000000404e+00 -2.587600000000000122e+00 -5.879800000000000360e+00 -1.211839999999999939e+01 -1.427000000000000046e+00 4.975079213514402771e+10 4.491588901059317780e+10 5.499206143874969482e+10 7.404700000000000060e+00 4.243199999999999861e+00 9.335499999999999687e+00 1.167347076492191947e+45 1.017419366180605609e+45 1.240794900736094190e+45 5.408788505661017970e+32 2.180720468824941918e+29 4.517519126763017961e+38 4.204361010817485096e+33 1.125382091937635338e+30 5.004952959591649619e+39 4.061626650090726712e+42 3.758374042884466569e+42 4.854002548344905106e+42 6.974289968817320038e+36 2.385063795465093158e+35 5.361669005949916602e+39 5.467641107291687506e+43 4.451434629201112741e+43 6.153185387288077597e+43 4.530030000000000001e+01 3.952980000000000160e+01 4.813929999999999865e+01 -5.819969999999999999e+01 -6.056980000000000075e+01 -5.646959999999999980e+01 1.275557217884283503e-05 6.394124059463535006e-05
1.032999999999999972e+02 6.588799999999999990e+00 2.518400000000000194e+00 8.432800000000000296e+00 5.000061437522199631e+09 4.999798037124199867e+09 5.000126322175499916e+09 5.822000000000000508e-01 1.849999999999999978e-01 8.166999999999999815e-01 1.931810000000000116e+01 1.453470000000000084e+01 2.996499999999999986e+01 3.160000000000000309e-02 8.800000000000000530e-03 5.410000000000000225e-02 2.228579999999999828e+01 2.158119999999999905e+01 2.371930000000000049e+01 3.593000000000000083e-01 1.292000000000000093e-01 7.621999999999999886e-01 3.470400000000000151e+00 1.590799999999999992e+00 6.987700000000000244e+00 1.073349999999999937e+01 1.011309999999999931e+01 1.136640000000000050e+01 2.365099999999999980e+00 1.569199999999999928e+00 2.488500000000000156e+00 -7.828199999999999825e+00 -1.135420000000000051e+01 2.684099999999999930e+00 1.589278469882468605e+10 9.488553267278009653e+07 9.343293682573128906e+12 4.764499999999999957e+00 2.809999999999999998e-02 2.713522800000000188e+03 3.978322628232945241e+45 2.920787760207139970e+45 6.244533502804977231e+45 2.218707237208945482e+40 6.499800096830237436e+29 6.572037002870929834e+42 6.666532489563061275e+40 1.232820933034675725e+31 1.752669382466190830e+43 1.595879147236743573e+42 5.993768983266426795e+40 6.763943948095984486e+43 2.912057861529686066e+46 1.104078619902071318e+46 3.751457234620079016e+46 3.619928562242405780e+44 2.083051465021745228e+44 8.325302067492440203e+44 1.543680999999999983e+02 1.142209000000000003e+02 2.423212000000000046e+02 -1.084789999999999921e+01 -1.250290000000000035e+01 -1.019650000000000034e+01 9.877218017914783843e+01 1.120652173237016047e+00
1.060999999999999943e+02 6.840900000000000425e+00 3.091000000000000192e+00 9.298700000000000188e+00 4.999663870631600380e+09 4.861559532928299904e+09 5.006882643418399811e+09 1.832999999999999907e-01 8.429999999999999993e-02 3.249000000000000221e-01 4.131580000000000297e+01 3.216879999999999740e+01 6.956300000000000239e+01 3.080000000000000099e-02 1.119999999999999989e-02 5.129999999999999838e-02 2.363439999999999941e+01 2.259090000000000131e+01 2.429329999999999856e+01 3.290000000000000147e-01 2.129000000000000059e-01 4.585000000000000187e-01 4.248300000000000409e+00 3.827500000000000124e+00 4.453999999999999737e+00 9.188700000000000756e+00 8.425000000000000711e+00 9.768399999999999750e+00 2.404300000000000104e+00 2.001799999999999802e+00 2.491999999999999993e+00 1.085199999999999942e+00 7.037999999999999812e-01 1.306699999999999973e+00 3.595837026057044678e+11 1.204481128573175812e+11 5.436257251684064941e+11 8.919469999999999743e+01 2.596849999999999881e+01 1.635024999999999977e+02 2.441181106054884234e+46 1.488332618784249830e+46 4.764309868054127584e+46 1.478767850083050570e+45 9.956346443087927709e+44 2.105716983911750815e+45 7.064802086156542814e+45 5.269871189967253801e+45 1.305268928808636749e+46 4.132377611997562978e+43 1.844165953791005421e+43 5.916978619587216588e+43 5.151100224595072866e+46 3.589219346450049964e+46 8.778089408463006304e+46 2.660725059798792223e+45 1.651201216850619613e+45 6.241658450909706062e+45 9.486037000000000035e+02 5.784935000000000400e+02 1.984359899999999925e+03 -9.063800000000000523e+00 -1.161400000000000077e+01 -7.055799999999999628e+00 9.508835107881746751e+01 3.742181299831406793e+00
1.070999999999999943e+02 4.739499999999999602e+00 1.589900000000000091e+00 8.153999999999999915e+00 2.567065987133600235e+09 2.415977530829199791e+09 5.344645790308500290e+09 3.151999999999999802e-01 1.880999999999999894e-01 6.058999999999999941e-01 3.855180000000000007e+01 3.620929999999999893e+01 4.145369999999999777e+01 3.090000000000000038e-02 1.129999999999999928e-02 5.099999999999999672e-02 2.310579999999999856e+01 2.202029999999999887e+01 2.401650000000000063e+01 2.513000000000000234e-01 2.330000000000000127e-01 2.695000000000000173e-01 4.051800000000000068e+00 3.797899999999999832e+00 4.223499999999999588e+00 9.722300000000000608e+00 9.596399999999999153e+00 9.848200000000000287e+00 -4.836100000000000065e+00 -8.311299999999999244e+00 -3.365000000000000213e-01 1.731999999999999984e+00 1.698800000000000088e+00 1.760799999999999921e+00 5.653273542660711670e+10 2.598962421108662033e+10 8.566432555816561890e+10 2.456790000000000163e+01 6.363299999999999734e+00 4.002559999999999718e+01 1.507995341801801709e+46 1.371197459700912639e+46 1.615846120948991041e+46 2.220751683450748724e+45 2.095559517227817061e+45 2.354507076184919622e+45 9.460193072899194630e+45 8.924830977580380907e+45 1.002997845198332950e+46 8.220533433757783797e+42 3.753185242379114742e+42 1.003922065907024564e+43 3.823842536581153879e+40 5.136886854227278873e+36 1.005078539490741633e+44 1.890166231186894030e+45 7.473086341912762105e+44 2.358305153277642743e+45 5.851191999999999780e+02 5.324502999999999702e+02 6.271825999999999794e+02 -1.334149999999999991e+01 -1.548550000000000004e+01 -1.172969999999999935e+01 2.022978253440244848e-03 1.702158645049280800e-02
1.072999999999999972e+02 5.605699999999999683e+00 3.088699999999999779e+00 8.509700000000000486e+00 4.888996730870800018e+09 4.888986024227600098e+09 4.889005197716500282e+09 1.791999999999999982e-01 3.660000000000000059e-02 6.801000000000000378e-01 1.557959999999999923e+01 1.481530000000000058e+01 1.740190000000000126e+01 3.230000000000000232e-02 9.199999999999999845e-03 5.349999999999999895e-02 2.331859999999999999e+01 2.207600000000000051e+01 2.404820000000000135e+01 1.024000000000000049e-01 6.579999999999999738e-02 1.602000000000000091e-01 3.006800000000000139e+00 1.204499999999999904e+00 3.442699999999999871e+00 1.123859999999999992e+01 1.086239999999999917e+01 1.141249999999999964e+01 -1.115899999999999892e+00 -6.913899999999999935e+00 7.275000000000000355e-01 2.217999999999999972e-01 -5.410000000000000225e-02 3.133000000000000229e-01 2.857590543374943733e+09 7.314758630147257447e+07 8.135795056053947449e+09 8.101000000000000423e-01 1.830000000000000029e-02 2.448799999999999866e+00 1.756305251873124649e+45 1.457806895056274168e+45 1.919552523761383169e+45 8.102144789817688189e+43 5.222759166787714391e+43 9.170647491149369138e+43 1.401845009798492989e+44 9.080295876478866039e+43 1.868529677255866413e+44 4.040173353730011269e+41 3.170297366952730655e+39 7.074569216278577762e+41 4.634469197362846550e+41 6.572037002870930326e+34 1.698243652461732122e+44 1.693947709663744201e+44 7.196146563265857369e+43 2.685962840260086635e+44 6.816400000000000148e+01 5.658789999999999765e+01 7.448460000000000036e+01 -1.144079999999999941e+01 -1.368650000000000055e+01 -1.009130000000000038e+01 2.728433899188935086e-01 2.953988595537275774e+00
1.100999999999999943e+02 3.880500000000000060e+00 1.375199999999999978e+00 7.807900000000000063e+00 5.000070517309700012e+09 4.467213326589099884e+09 6.315525106616999626e+09 7.648000000000000353e-01 6.308000000000000274e-01 8.781999999999999806e-01 4.315559999999999974e+01 4.063870000000000005e+01 4.622760000000000247e+01 2.139999999999999888e-02 7.499999999999999722e-03 4.290000000000000063e-02 2.308050000000000068e+01 2.200300000000000011e+01 2.403790000000000049e+01 5.078000000000000291e-01 1.613999999999999879e-01 8.092000000000000304e-01 4.407700000000000173e+00 4.281200000000000117e+00 4.557400000000000340e+00 9.548700000000000188e+00 9.447100000000000719e+00 9.647100000000000009e+00 -4.063200000000000145e+00 -8.059900000000000730e+00 -6.449000000000000288e-01 -7.665499999999999758e+00 -1.235180000000000078e+01 -2.167499999999999982e+00 1.018825954393128510e+11 7.570071822999639893e+10 1.503488117168983765e+11 1.841369999999999862e+01 4.631899999999999906e+00 3.093430000000000035e+01 1.468926277643872276e+46 1.416119816057181085e+46 1.654626593050545697e+46 5.053589947531695438e+36 9.164314819766465816e+31 4.757732275412032484e+40 3.513985782353995050e+37 9.981596274917285272e+32 8.560517117200896874e+41 1.180592445813887770e+43 8.199738454574786223e+42 1.352072563194278005e+43 7.229362466614408794e+38 5.283235867670029313e+35 4.086956356281612690e+40 1.874131239976739779e+45 1.071519305237609295e+45 2.370281899129782858e+45 5.700042999999999438e+02 5.494288999999999987e+02 6.420492000000000417e+02 -1.998290000000000077e+01 -2.173560000000000159e+01 -1.886120000000000019e+01 3.857445798735389958e-05 2.176399324102047314e-04
